,0,SG_MPN_RS03590,SG_MPN_RS00295,SG_MPN_RS00580,4,5,SG_MPN_RS03665,SG_MPN_RS00765,8,SG_MPN_RS02405,SG_MPN_RS03490,GntR,SG_MPN_RS00635,13,14,SG_MPN_RS02090,16,WhiA,SG_MPN_RS02795,SG_MPN_RS01660,20,SG_MPN_RS02665,SG_MPN_RS00585,SG_MPN_RS00300,24,25,SG_MPN_RS00470,SG_MPN_RS03555,SG_MPN_RS02230,29,30,SG_MPN_RS03305,SG_MPN_RS01630,HrcA,34,35,36,37,SG_MPN_RS00480,39,SG_MPN_RS01555,SG_MPN_RS03265,42,43,44,SG_MPN_RS01955,CorB,SG_MPN_RS00760,SG_MPN_RS00520,49,SG_MPN_RS00465,SG_MPN_RS00650,YlxM,53,SG_MPN_RS02910,55,56,57,58,SG_MPN_RS00485
MPN_RS00620,0.0117049583,0.009445641500000001,0.0141740374,0.0052562565000000006,0.0046507763,-0.008368138800000001,0.0101243893,0.0006741389,0.0034076164,0.014689221300000001,-0.0159081614,-0.0083794375,0.0220347325,-0.018584990200000002,-0.0103160885,-0.0120462664,-0.0133328726,-0.0113643449,0.0009268345,-0.0431104297,-0.0106091712,0.0111747436,-0.0019700533,-0.0027315894,-0.026309895200000002,0.0428546857,-0.0087155949,-0.010208875800000001,0.024672090900000002,0.0036085153,-0.0055901103,0.006211703900000001,0.0080037037,0.037683315700000004,-0.0069537821,-0.027370724500000002,0.0126902829,0.040569680000000004,-0.0020883891,0.010086634300000001,-0.0049657436,-0.006773148400000001,-0.0064681722,-0.0069204188000000005,0.0225861452,0.016548969,0.007206714,0.00010004810000000001,-0.0058776277000000005,-0.0362901371,-0.012938298800000001,0.0363147582,-0.0063774564,-0.023856622900000003,0.052565569900000005,-0.0209833032,0.1001440208,0.0201151032,-0.0123680347,0.0906186148
MPN_RS00625,0.0038399647,-0.00551967,-0.0018290382000000001,0.0160255139,-0.0375961326,-0.047596245700000005,-0.050837829800000005,0.016862994000000003,0.0052334403,0.006995083,-0.0607815541,-0.0023017079,0.0055833677,0.0690366102,-0.0005457703,-0.010476597800000001,0.0074460421,-0.025814354600000002,-0.0057722894,0.0030240112,-0.0462849363,0.0081059092,-0.0100903496,-0.0095398076,-0.0298171355,-0.011029989,-0.024075573700000002,-0.0029564599,0.042668344500000004,-0.0554223603,-0.034460602,0.0152891845,-0.0088439842,-0.0072355606000000005,0.0074593682,-0.0400275661,-0.0021695355,0.0407216578,0.0504999217,-0.0015169675,0.008111309,-0.0068273488,0.0407628285,-0.0026586642,0.014546135000000002,-0.0338709866,0.0077205787,0.0310582943,-0.0197794703,-0.0073651187,-0.0030642811,0.0246110064,-0.0010966832,-0.0201332672,0.1794221764,-0.0326862938,0.2140833378,-0.0526512728,0.0036640223,-0.010623087100000001
MPN_RS00630,0.005389678,0.0021260939,0.0004411035,-0.022200059100000002,-0.015323521000000001,0.0016964612,-0.0099750251,-0.0043084907000000006,-0.009678047300000001,-0.015989322,-0.023711209900000002,0.043773581400000004,0.0156869348,0.0175793072,-0.0033335415,0.0186889667,0.0009133616,-0.03821384,0.0207382041,-0.016230075,-0.0547070827,-0.0261469944,0.015502332800000001,-0.0071964317,-0.0406850412,-0.016567431900000002,0.0114948288,-0.015563285900000001,-0.028094805100000002,0.0114875692,0.0164357516,0.009745274600000001,-0.0425616108,-0.0018747376,0.0006348471,-0.0400765103,0.0293153957,0.0209292337,-0.0214597524,-0.0468553804,-0.005032162000000001,0.0011864801,-0.029580323500000002,0.022938949400000002,0.0250982641,-0.0013950376,0.0394416838,-0.017529728,-0.0051421923,-0.0023344702,0.0039002498,0.005760875600000001,0.0381495867,-0.0077606339,0.0170118018,-0.0172462578,0.0249484424,0.0009021489000000001,-0.0147730971,-0.0468250175
MPN_RS00635,0.005116177,0.0027966688000000003,-0.0011923955000000001,0.013132112500000001,0.0140185589,-0.0013038112,-0.0098295,0.007630897100000001,-0.008497204000000001,-0.0038787206,0.017364142000000003,0.012603741600000001,0.8721423208,0.0077400421,0.0027187006000000003,-0.0005615847,0.0100750722,-0.0110678137,-0.0072918557000000005,0.0138199979,0.0033226226,-0.0199423954,-0.0028678692,-0.0085409283,0.0218672916,-0.0055919731000000006,-0.0143781845,-0.0039867646000000005,-0.0093741769,0.008077727,-0.0031691621,-0.0039065787,0.011755933500000001,-0.0045682714,-0.013682325200000001,0.0047386191,0.0021467465,-0.017015349000000003,-0.0016089389,0.0020805612,-0.0067050199,-0.013993720500000001,-0.0036349382,-0.0122571643,0.0104294013,0.0011158618,-0.0061712886,-0.0053954284,0.0087231257,0.0119641988,0.012740814100000001,-0.0261868278,0.011848806100000001,-0.0009896104,-0.0017931658,0.0008852745000000001,-0.0030140809,-0.0027602131,-0.0020957755,0.0166055349
MPN_RS00640,-0.044221760400000004,-0.0508695147,-0.0124980412,-0.0095872907,-0.0355645261,-0.009050779,-0.0719379663,0.0723519496,-0.0080895165,-0.038784788300000005,-0.0747607374,0.2586141261,0.0192720909,-0.0231320017,-0.03944395,-0.022365953900000003,-0.060706411800000006,-0.027622374,-0.0185514984,-0.015739354,-0.046918143,0.0238213609,0.0074382949000000005,-0.013958457700000001,0.0201129573,-0.005214662,-0.018349754200000002,-0.0081344654,0.021924341700000002,-0.0359717654,0.006461180800000001,0.0021309164,0.0029808630000000003,0.0040704361,-0.017469798,0.0050630815,0.0066132456000000004,0.012727726600000001,-0.0324562496,0.0151653008,-0.0032243631,0.0079178089,0.0322973291,-0.0016614057000000002,0.0365610938,-0.0238874474,0.015833583300000002,0.0039306178,-0.021467011,-0.010466039100000001,0.0007099643,0.0814382616,-0.001175106,-0.0266878924,0.058101145400000005,-0.015419147800000001,-0.000613488,-0.0410062267,0.0179612002,-0.0291331659
MPN_RS00645,-0.005979084,-0.0236014764,0.0121732639,0.0699227476,0.011576477600000001,0.0278364694,-0.0024091096,-0.0004301118,-0.0331296736,-0.006436483000000001,0.0024414264,0.2349536623,0.0006185405000000001,-0.0056493629000000005,0.0215943956,-0.0043220321,-0.047071556800000004,0.0063350603000000005,0.0199652927,-0.020447700200000002,-0.047570448800000005,0.0125090678,-0.0115612701,0.0064663260000000005,0.0275575458,-0.0411447749,0.001536788,0.0214581224,-0.0046987473,-0.0797921775,-0.0469753588,-0.0031146012000000003,-0.0369459482,0.0100989036,-0.0225265583,-0.0131545718,-0.050664522600000005,0.022302370800000002,0.0067527334000000005,0.014640472100000001,0.0006126208,-0.053049204200000005,0.0135724667,0.022218589,-0.0132652728,-0.0241281588,0.0189535161,-0.0111236539,-0.0622664724,-0.018243909200000002,0.0023460476,0.0433389924,-0.0025750260000000002,-0.0173312588,-0.0166662209,-0.0015762049,-0.0156384556,-0.0052285159,-0.0103348254,0.0072100854
MPN_RS00650,-0.0138966934,-0.018648634600000002,-0.0111215011,0.1001738909,0.0143252364,0.0054884236,0.0202800729,-0.0221130993,-0.0140094364,-0.0075612136,0.0030131347,0.0326403519,-0.0468364438,0.0245828318,0.0257626824,0.0135769953,0.0068484848000000004,0.0076318805,-0.0089272277,-0.0462884934,0.0022695862,-0.032149911100000005,0.0104965206,0.0017599026,0.056094062800000004,-0.014311158400000001,0.0017227737000000002,-0.0148669944,0.0303168182,-0.015681375100000002,0.0108926818,-0.00037858300000000004,0.0206819214,-0.0028452641,0.0068261168,-0.0120188099,0.006767083,-0.0071560154,0.0050482800000000005,-0.0153575615,-0.0056315961000000005,0.0317008724,-0.011697584300000001,-0.010521279500000001,-0.0203651078,-0.0192924369,-0.009928453200000001,0.0500792939,-0.025008173300000002,0.00436687,0.0059636363,0.6964660433000001,-0.015261467400000001,-0.0194463569,-0.0082640065,0.015544377600000001,-0.0042526605,-0.0221006292,0.0007293139000000001,-0.0007036367
MPN_RS00655,-0.0159250401,-0.0042136674,-0.0073834685,0.0046973541,-0.0485697962,-0.0091541136,0.0009676675,0.0090855716,-0.0192055344,-0.023597102800000002,-0.0353372078,0.0211338967,0.0036158731,-0.0191352087,0.0206020063,0.0107251284,0.0297691757,-0.0112674279,0.0078187087,0.0271778981,0.0022072029,0.00096921,0.0179834034,0.0036702371000000003,0.0294714173,-0.0366709732,0.0006139926,0.0117932499,-0.0083687345,-0.018547455,0.005060623,-0.0025702103,-0.0221832918,-0.0013536455,0.030465467500000003,-0.0052962091,0.0070414101,-0.0022844175,-0.0389341739,-0.01358151,-0.0064662331000000005,-0.0065637928,-0.039802649100000004,0.012060361200000001,-0.0024939626,0.029327652000000003,-0.0133082179,0.021543501,-0.0061850531,0.0096520492,-0.0009285566000000001,-0.017739834200000002,0.0027929138,-0.0477836872,0.0339747469,-0.0017622016000000001,0.0009545080000000001,0.0077327945,-0.0688653899,0.0100825004
MPN_RS00665,0.0100756721,0.009865673600000001,-0.0072944526,-0.009171612800000001,-0.0103747388,-0.0097149448,0.010275116400000001,0.0208380451,-0.0110748236,-0.0835722338,-0.0303946972,0.0141168074,-0.0091823659,0.0357787173,0.0036615581,0.0082027131,0.0116563327,-0.0198648878,0.0072765199,0.017834836,-0.012665821,0.0314155561,0.0211852194,-0.005098898,0.0500557552,-0.050211459,0.009135342500000001,0.0108737851,0.016271836300000002,-0.0730918551,-0.0175466986,-0.0072918645,-0.020249165200000002,-0.048688357,0.020655038100000002,0.014303882,-0.0013577446000000001,-0.0126219965,-0.0274992843,0.0007538606000000001,-0.0033725899,-0.0007882321000000001,-0.0355398343,0.0146820089,-0.0081184992,-0.0010225698000000001,-0.0178361712,0.0239287672,-0.0241695366,0.0508385515,-0.0028629024,-0.028422370800000003,0.0093340826,-0.010902531,0.045310052,-0.0187910692,-0.0057590708,-0.0120566922,-0.0556074006,0.0055186285
MPN_RS00670,0.006394757,-0.0268470511,0.0026294068,-0.0250223372,0.0226624085,-0.0269980026,0.0487577837,0.017736796000000003,0.009425047300000001,-0.031010109400000003,0.0024214218000000003,-0.0026817860000000002,0.0288379357,0.0249146487,-0.0052651171,-0.0015524579,-0.023603369000000003,-0.0180821249,0.0006535598,-0.0502502336,0.0102254227,0.0233537322,0.0088991036,-0.0158002536,-0.016349912600000002,0.1357066397,0.0004246343,-0.026215719000000002,0.019641642600000002,0.0296628809,0.0097652681,0.0116684955,0.014044267000000001,0.0044912068000000005,0.0006191790000000001,-0.0062658365,-0.0049005762,0.021773364400000002,0.0101641428,0.0174875772,-0.0061046664,0.0061418847,-0.051562450600000004,0.0022920836,0.0342465112,-0.0193421257,-0.040106104100000005,0.0543946508,-0.012078695700000001,-0.025739279,-0.0078480679,-0.00041418840000000004,-0.0029788037,-0.0251116542,0.0272302079,-0.023890195200000002,-0.0122831725,-0.0143464401,-0.0265374732,0.0555806719
MPN_RS00675,-0.0047744405,0.007226473000000001,-0.001657363,0.0048237919,0.0466218117,0.0123597232,-0.0242766605,0.0080618357,-0.0056381106,-0.0061212413,-0.010686508400000001,-0.021500238300000002,-0.007192539800000001,0.0128997712,0.0130240488,-0.010080506500000001,-0.016407467800000002,-0.0093143792,0.0133046919,-0.0198885795,-0.0272665656,-0.0311277865,-0.0017146908,-0.0012611206000000001,-0.0032175568,-0.021162275,0.0067122865,-0.007844039,-0.0099645043,0.0039333683,0.0080388114,-0.0073606213,-0.0094220634,-0.0062712795,0.0109066249,-0.0012298867000000002,-0.0005602493000000001,0.025144079200000002,-0.0313613762,0.0035343468,-0.0049726435,-0.0023964454000000002,-0.008394416200000001,-0.0140977418,-0.0024238281000000003,0.0365974177,-0.0195269831,0.0232834389,-0.0185565565,0.0107973843,0.000375485,-0.013437467600000001,-0.0042739114,0.0051101581000000005,-0.0158306933,-0.025259086,-0.0080391621,0.0021449785000000002,-0.030838512800000002,-0.0305058411
MPN_RS00680,-0.0207707016,0.015420458000000001,0.0075622028,-0.0209055071,7.50089e-05,-0.0223969806,-0.014310445000000001,-0.003086347,-0.0053547075,0.0367464371,-0.0155250625,-0.0223349121,-0.005173110900000001,-0.0020247338,0.0072590237000000005,-0.0078247899,-0.0413722534,-0.011849230300000001,0.0109516649,-0.0222343796,-0.013357972800000001,-0.0018005377,0.0056779179,-0.0018566474,0.0073752701,0.0410660464,0.005277862800000001,-0.0060835394,0.0042733951,-0.0204810637,0.0415567354,0.0012481054000000001,0.0176308054,0.0008818200000000001,-0.0174336045,-0.0075696273,-0.0233656356,0.0267758255,0.0021399365,0.0040254418000000005,0.0043031335,0.0011381943,-0.0214711634,-0.007680013,0.0445211771,0.024400922300000003,0.0040266092000000005,0.0078082433,0.026265737,0.0192014475,0.00833965,0.0221249968,-0.0001768308,0.0003870688,0.0422975439,-0.0126578737,-0.0184104849,0.0117251964,0.0188023137,-0.0030148642
MPN_RS00685,-0.0318665772,0.0033486329,-0.0006642359,-0.009704541300000001,-0.0463762197,0.0021957258,-0.0140927108,-0.0525859237,0.0147577635,0.0324734639,-0.016886300400000002,0.0064574246,0.0001269869,0.0053420165,-0.008906852100000001,-0.0014426948,-0.008460308100000001,-0.0106014882,0.0127075689,0.0282797509,-0.015391802900000001,0.0191138557,0.0110400845,-0.0065624248,0.0422066405,0.0198663473,0.0023425195,-0.0104710637,0.0480487655,-0.0016024813,0.0593033622,0.0078666677,0.0105069429,-0.000582321,-0.0287834202,-0.00222122,-0.007822845200000001,0.010173185000000001,0.0038172895,0.0012396201000000001,0.0025201621000000003,-0.0012544025000000001,-0.0068509119,-0.0021770819000000003,0.0201118575,0.0010862021000000001,-0.0144707121,0.0218238951,-0.0056266408,0.040565423600000004,-0.0061604051,-0.0212030144,0.002308037,0.012994894600000001,0.0384111196,-0.010106981000000001,0.0148389061,0.0197978728,0.0213376109,-0.0120460438
MPN_RS00695,0.0023745502,-0.010162319500000001,-0.0023962143,-0.021765983000000003,-0.038539123,0.0327529161,-0.0074680733,0.0174972579,0.0011482588000000001,-0.029322149000000002,0.001876257,0.019428422,0.0251612708,-0.0052811137,-0.0047516226,0.0066424304000000005,-0.0563706151,-0.0016045538000000002,0.0099554634,0.027731094600000002,-0.0181029031,-0.0023525873000000003,-0.0019895137000000003,-0.0061446787000000004,-0.0025448256,0.0055379731,-0.0118064016,-0.0072863093,0.0193072533,-0.0520369833,-0.0022468357,-0.0056612275,0.0083498813,-0.018950945900000002,0.007284660300000001,0.0048257701000000005,0.019259063700000002,0.0065869991,-0.0011544249000000001,-0.0303553004,-0.0026501716,0.0142729602,-0.0056425089,-0.0175866109,-0.0128214577,0.0101388176,-0.0295678144,-0.0139123321,0.036064959,0.0438846634,-0.0057304174,0.0236522594,0.010672464100000001,0.008390424,0.0066354289,-0.011505124200000001,0.0017818454000000001,-0.0226090569,0.019673114000000002,-0.0196271225
MPN_RS00700,-0.0046087389,0.0082865727,-0.0056870893,-0.012710989300000001,-0.025627061200000002,0.0117648587,0.0011047225,-0.0041172508000000005,0.0014512272,0.0256493921,-0.0108895419,-5.8694600000000006e-05,-0.006179932700000001,0.0045349332,-0.0219477832,-0.0066085821000000005,-0.0229468214,0.0026717627,0.0079498604,0.0197591225,-0.023751107,-0.014881641900000001,0.0009422905,0.0031903407,0.010042994000000001,-0.0111836598,0.0008571388000000001,0.0024165283,0.0019425842,-0.023292408400000002,-0.0102548948,-0.0045184282,-0.020437125900000002,-0.015708452300000002,0.010481203500000001,-0.0097872774,0.012890215200000001,0.011681214700000001,-0.022429223,-0.0250390383,-0.0045768616,-0.011143284100000001,-0.0047058111,-0.0095482186,0.0025291953000000002,-0.009019606500000001,0.0059726232,0.0191613411,-0.0125491134,0.0451538775,-0.0011782976,0.0365402634,0.0034749625,0.0231779469,0.020040465900000002,-0.0122538696,-0.008303023500000001,-0.0016374957000000001,0.055474429500000005,-0.0344107628
MPN_RS00705,0.0490096983,-0.0203141388,0.013511264700000001,-0.0192856058,0.006153648,0.0195659447,0.0069776643,0.025266159,-0.0370313922,0.0045531689000000005,-0.0066403626000000006,0.011484574800000001,-0.0239910417,0.030587857700000002,-0.0125264528,0.0105340304,0.0137500645,-0.012422162300000001,-0.0104968074,-0.0278787872,-0.0199168007,0.0218370352,-0.0064117196,-0.0104344138,-0.00592751,0.0386660398,0.0004714981,-0.009813960600000001,0.0087745042,0.0283762857,0.022822162400000002,-0.005463440500000001,0.062470522300000005,0.0030475995,0.0107314625,-0.0012116113000000001,-0.0040298084,-0.037161643,-0.0201021631,-0.0079389358,-0.0017563877000000001,-0.0130815462,0.0184011891,-0.0062017413,-0.0125668511,0.0436169464,-0.0072738756,0.0097575684,-0.0055649490000000005,0.00889353,-0.0039384661,-0.0089982069,-0.0300576571,-0.0329152402,-0.0030717108,0.0167531486,0.0018512272,0.0479345585,0.013039614000000001,0.0440205692
MPN_RS00710,0.0115515106,-0.047498118000000006,-0.00588615,-0.0078435825,0.0748747163,-0.0256536022,-0.005151231,0.0075954029,0.0630592053,-0.014488854800000001,-0.0047124723,-0.029200477500000002,-0.007937766,-0.0136229778,-0.015041665800000001,0.0096302042,-0.022260939,-0.0051499796,-0.0088970698,-0.0363682009,-0.0227141729,0.0288005094,-0.0019182783000000001,-0.011447727000000001,0.0296386824,-0.05293392,4.98119e-05,0.0080031457,0.0127551778,0.006185241100000001,-0.016744337300000002,-0.0078590646,-0.0232757367,-0.009676945900000001,0.0273580014,0.014009594700000001,-0.0346750011,-0.0270076258,0.0252130186,-0.0042717578,-0.0003116381,0.0046366013,0.0103000934,-0.0024682736,-0.0161220168,-0.0056917243,0.0013170501,0.0267866676,0.0188139829,0.0193666117,0.0056791757000000005,0.0064014143,-0.0143331132,0.0127669001,0.009047869,0.010386681200000001,-0.020005727,-0.0544239467,-0.0029941295,0.0347960126
MPN_RS00715,-0.0165137528,0.0092857298,-0.0013002225000000001,-0.0237758232,-0.0451174634,-0.042056548900000004,0.0046235951,-0.0266049818,0.052965378300000004,-0.0115515572,-0.0008959771,0.1002153155,-0.0056772354,0.011488249800000001,-0.0168301411,0.011001829500000001,0.017862266,0.0056554047,-6.57851e-05,-0.009431104400000001,-0.018618498600000002,0.025895887700000002,-0.0093428878,-0.0003428131,0.0031308536,-0.0454320137,-0.0025962745,0.0033674135000000003,0.019453855200000002,0.0454484852,-0.0207763839,-0.0067761342000000006,-0.0043637985,-0.0074418021,0.0482760533,0.011179166400000001,-0.005992583,-0.0194881395,0.0214327838,0.0048830891,-0.0055216302000000005,0.0197259806,-0.0498476561,0.0085253197,0.0088021391,0.0179877417,-0.0103496822,0.0173746672,0.0094756141,0.0003296158,-0.0019597536,-0.001875027,-0.024633678200000002,0.0151330627,0.0162905589,-0.0407207092,-0.0398087619,-0.0265765598,0.0032843064,0.022223528200000002
MPN_RS00720,-0.0394346402,-0.015780212000000002,-0.0065827482,-0.0036284555000000002,-0.0477443504,0.0055926159,-0.000979854,-0.008849959400000001,0.0626318602,-0.0242873766,-0.017172651,0.0401670469,-0.0069760295000000005,-0.0263564071,0.0065846277,-0.006078174600000001,-0.0069835161,-0.0037743125000000003,0.008512486,0.0009858488,-0.0069523332,-0.0192142184,-0.0018760109,0.0035112621000000003,0.0044136112000000005,0.00045535890000000004,0.0174432416,-0.0125033492,-0.0015138835000000001,0.0354886659,0.0647904165,-0.012024426900000001,-0.004387551,0.0047875999999999995,0.031121353600000002,-0.0102466094,0.006109360800000001,0.0128233931,0.0041659768,-0.0043598398,-0.0063368788,0.0159043744,0.018448457300000002,0.0022809157,-0.015396527,0.0086282146,0.0028062742,0.0113496224,-0.027258698300000002,-0.0024130785,-0.0160351258,-0.0138049821,-0.0148102032,0.0239144262,-0.0025990021,-0.013882944500000001,-0.0251649097,-0.0146267852,-0.0242731728,-0.000785807
MPN_RS00730,0.0090305221,0.0121163195,-0.0017380322,-0.021004655,0.0196330613,-0.0032968637,-0.0003210132,-0.0047958772000000005,-0.0232207782,0.016141638700000002,0.0110794401,-0.0193410953,-0.017128226700000002,-0.004295832,-0.0115797806,-0.0172753911,0.0020330026,-0.016390419700000002,0.00046876590000000004,-0.0055538663,-0.0156294778,0.0168319034,-0.0126730763,-0.0030807437,-0.0156678111,0.0152363788,0.0072657382,0.0182770167,0.0023605333000000003,0.0391386836,-0.054888146900000004,-0.0051837575,-0.0046799104,0.012891785900000001,-0.0387786691,-0.0133828625,0.1727108012,-0.0096038834,0.0153155788,0.0017488444,-0.0034572657,-0.0096792054,-0.0003748754,-0.017589354800000002,0.0126600723,-0.0164948072,-0.0055072408,0.010125667100000001,0.0249411419,-0.0373988872,0.0037750695,0.0418506564,-0.005017424,-0.004092223,0.0037572534,-0.0049956573,-0.011925452100000001,0.01331963,-0.021891344400000002,0.0307559375
MPN_RS00735,-0.019482882400000002,-0.0209401457,0.007512837200000001,-0.0110495986,0.0055208973,0.0714604792,0.046143069200000005,-0.0110196114,-0.0227399639,-0.052882717100000004,0.0035066656,-0.031858684000000005,0.0099641769,0.0157076724,-0.020989473800000002,0.0053254012000000005,-0.0523424685,-0.027550036400000002,0.011041895000000001,-0.0117326507,-0.0171384617,-0.0192869889,0.0013829551,-0.0084875912,0.0099275162,-0.060531846400000006,0.0249869565,0.0036416609,-0.0468763302,0.0350479344,-0.0678854178,0.0042541107,-0.0603170096,-0.0505921858,0.0210155695,-0.010260808100000001,0.0310322473,-0.0258655687,-0.0178861228,-0.008074035,-0.008057207700000001,-0.007316789200000001,-0.0469267067,-0.0057933607,0.0107098804,-0.0220739642,0.0013320349,0.0163150307,-0.027424943900000002,0.0034333827000000003,-0.0044302330000000004,-0.044818099300000004,0.017488645900000002,-0.049072376200000004,0.0101263816,-0.0204878501,0.0928347489,-0.047248020200000004,-0.061748451,0.0153119594
