,gene_id,database,kegg_id
2367,SYNPCC7942_RS02020,KEGG_pathway,map01110
2368,SYNPCC7942_RS02020,KEGG_pathway,map01130
2369,SYNPCC7942_RS02020,KEGG_pathway,map01523
2373,SYNPCC7942_RS02025,KEGG_pathway,map00052
2374,SYNPCC7942_RS02025,KEGG_pathway,map00500
2375,SYNPCC7942_RS02025,KEGG_pathway,map01100
2385,SYNPCC7942_RS02040,KEGG_pathway,map00400
2386,SYNPCC7942_RS02040,KEGG_pathway,map00405
2387,SYNPCC7942_RS02040,KEGG_pathway,map00790
2388,SYNPCC7942_RS02040,KEGG_pathway,map01100
2389,SYNPCC7942_RS02040,KEGG_pathway,map01110
2390,SYNPCC7942_RS02040,KEGG_pathway,map01130
2391,SYNPCC7942_RS02040,KEGG_pathway,map01230
2392,SYNPCC7942_RS02040,KEGG_pathway,map02024
2393,SYNPCC7942_RS02040,KEGG_pathway,map02025
2401,SYNPCC7942_RS02045,KEGG_pathway,map00561
2402,SYNPCC7942_RS02045,KEGG_pathway,map00564
2403,SYNPCC7942_RS02045,KEGG_pathway,map01100
2404,SYNPCC7942_RS02045,KEGG_pathway,map01110
2405,SYNPCC7942_RS02045,KEGG_pathway,map04070
2406,SYNPCC7942_RS02045,KEGG_pathway,map04072
2407,SYNPCC7942_RS02045,KEGG_pathway,map05231
2414,SYNPCC7942_RS02065,KEGG_pathway,map00230
2415,SYNPCC7942_RS02065,KEGG_pathway,map00240
2416,SYNPCC7942_RS02065,KEGG_pathway,map01100
2417,SYNPCC7942_RS02065,KEGG_pathway,map03030
2418,SYNPCC7942_RS02065,KEGG_pathway,map03430
2419,SYNPCC7942_RS02065,KEGG_pathway,map03440
2422,SYNPCC7942_RS02075,KEGG_pathway,map00195
2423,SYNPCC7942_RS02075,KEGG_pathway,map01100
2429,SYNPCC7942_RS02080,KEGG_pathway,map00400
2430,SYNPCC7942_RS02080,KEGG_pathway,map01100
2431,SYNPCC7942_RS02080,KEGG_pathway,map01110
2432,SYNPCC7942_RS02080,KEGG_pathway,map01130
2433,SYNPCC7942_RS02080,KEGG_pathway,map01230
2440,SYNPCC7942_RS02095,KEGG_pathway,map00260
2441,SYNPCC7942_RS02095,KEGG_pathway,map00400
2442,SYNPCC7942_RS02095,KEGG_pathway,map01100
2443,SYNPCC7942_RS02095,KEGG_pathway,map01110
2444,SYNPCC7942_RS02095,KEGG_pathway,map01130
2445,SYNPCC7942_RS02095,KEGG_pathway,map01230
2448,SYNPCC7942_RS02140,KEGG_pathway,map00780
2449,SYNPCC7942_RS02140,KEGG_pathway,map01100
2452,SYNPCC7942_RS02165,KEGG_pathway,map00195
2453,SYNPCC7942_RS02165,KEGG_pathway,map01100
2460,SYNPCC7942_RS02185,KEGG_pathway,map00290
2461,SYNPCC7942_RS02185,KEGG_pathway,map00620
2462,SYNPCC7942_RS02185,KEGG_pathway,map01100
2463,SYNPCC7942_RS02185,KEGG_pathway,map01110
2464,SYNPCC7942_RS02185,KEGG_pathway,map01210
2465,SYNPCC7942_RS02185,KEGG_pathway,map01230
2471,SYNPCC7942_RS02195,KEGG_pathway,map00730
2472,SYNPCC7942_RS02195,KEGG_pathway,map00900
2473,SYNPCC7942_RS02195,KEGG_pathway,map01100
2474,SYNPCC7942_RS02195,KEGG_pathway,map01110
2475,SYNPCC7942_RS02195,KEGG_pathway,map01130
2478,SYNPCC7942_RS02205,KEGG_pathway,map01502
2479,SYNPCC7942_RS02205,KEGG_pathway,map02020
2483,SYNPCC7942_RS02245,KEGG_pathway,map00860
2484,SYNPCC7942_RS02245,KEGG_pathway,map01100
2485,SYNPCC7942_RS02245,KEGG_pathway,map01110
2488,SYNPCC7942_RS02250,KEGG_pathway,map00520
2489,SYNPCC7942_RS02250,KEGG_pathway,map01130
2494,SYNPCC7942_RS02255,KEGG_pathway,map00230
2495,SYNPCC7942_RS02255,KEGG_pathway,map01100
2496,SYNPCC7942_RS02255,KEGG_pathway,map01110
2497,SYNPCC7942_RS02255,KEGG_pathway,map01130
2499,SYNPCC7942_RS02275,KEGG_pathway,map02024
2501,SYNPCC7942_RS02280,KEGG_pathway,map03010
2503,SYNPCC7942_RS02285,KEGG_pathway,map03410
2505,SYNPCC7942_RS02295,KEGG_pathway,map00970
2508,SYNPCC7942_RS02320,KEGG_pathway,map00860
2509,SYNPCC7942_RS02320,KEGG_pathway,map01100
2512,SYNPCC7942_RS13675,KEGG_pathway,map00195
2513,SYNPCC7942_RS13675,KEGG_pathway,map01100
2517,SYNPCC7942_RS02335,KEGG_pathway,map00680
2518,SYNPCC7942_RS02335,KEGG_pathway,map01120
2519,SYNPCC7942_RS02335,KEGG_pathway,map01200
2536,SYNPCC7942_RS02340,KEGG_pathway,map00010
2537,SYNPCC7942_RS02340,KEGG_pathway,map00071
2538,SYNPCC7942_RS02340,KEGG_pathway,map00350
2539,SYNPCC7942_RS02340,KEGG_pathway,map00625
2540,SYNPCC7942_RS02340,KEGG_pathway,map00626
2541,SYNPCC7942_RS02340,KEGG_pathway,map00680
2542,SYNPCC7942_RS02340,KEGG_pathway,map00830
2543,SYNPCC7942_RS02340,KEGG_pathway,map00980
2544,SYNPCC7942_RS02340,KEGG_pathway,map00982
2545,SYNPCC7942_RS02340,KEGG_pathway,map01100
2546,SYNPCC7942_RS02340,KEGG_pathway,map01110
2547,SYNPCC7942_RS02340,KEGG_pathway,map01120
2548,SYNPCC7942_RS02340,KEGG_pathway,map01130
2549,SYNPCC7942_RS02340,KEGG_pathway,map01200
2550,SYNPCC7942_RS02340,KEGG_pathway,map01220
2551,SYNPCC7942_RS02340,KEGG_pathway,map05204
2555,SYNPCC7942_RS02375,KEGG_pathway,map00500
2556,SYNPCC7942_RS02375,KEGG_pathway,map01100
2557,SYNPCC7942_RS02375,KEGG_pathway,map02026
2561,SYNPCC7942_RS02385,KEGG_pathway,map02024
2562,SYNPCC7942_RS02385,KEGG_pathway,map03060
2563,SYNPCC7942_RS02385,KEGG_pathway,map03070
2573,SYNPCC7942_RS02390,KEGG_pathway,map00010
2574,SYNPCC7942_RS02390,KEGG_pathway,map00260
2575,SYNPCC7942_RS02390,KEGG_pathway,map00680
2576,SYNPCC7942_RS02390,KEGG_pathway,map01100
2577,SYNPCC7942_RS02390,KEGG_pathway,map01110
2578,SYNPCC7942_RS02390,KEGG_pathway,map01120
2579,SYNPCC7942_RS02390,KEGG_pathway,map01130
2580,SYNPCC7942_RS02390,KEGG_pathway,map01200
2581,SYNPCC7942_RS02390,KEGG_pathway,map01230
2583,SYNPCC7942_RS02405,KEGG_pathway,map02010
2585,SYNPCC7942_RS02410,KEGG_pathway,map03430
2588,SYNPCC7942_RS02415,KEGG_pathway,map00633
2589,SYNPCC7942_RS02415,KEGG_pathway,map01120
2592,SYNPCC7942_RS02435,KEGG_pathway,map02024
2593,SYNPCC7942_RS02435,KEGG_pathway,map03060
2595,SYNPCC7942_RS02440,KEGG_pathway,map05134
2598,SYNPCC7942_RS02455,KEGG_pathway,map00550
2599,SYNPCC7942_RS02455,KEGG_pathway,map01501
2605,SYNPCC7942_RS02470,KEGG_pathway,map00260
2606,SYNPCC7942_RS02470,KEGG_pathway,map00680
2607,SYNPCC7942_RS02470,KEGG_pathway,map01100
2608,SYNPCC7942_RS02470,KEGG_pathway,map01120
2609,SYNPCC7942_RS02470,KEGG_pathway,map01130
2612,SYNPCC7942_RS02475,KEGG_pathway,map00240
2613,SYNPCC7942_RS02475,KEGG_pathway,map01100
2616,SYNPCC7942_RS02480,KEGG_pathway,map02024
2617,SYNPCC7942_RS02480,KEGG_pathway,map03060
2620,SYNPCC7942_RS02485,KEGG_pathway,map00240
2621,SYNPCC7942_RS02485,KEGG_pathway,map01100
2640,SYNPCC7942_RS02490,KEGG_pathway,map00010
2641,SYNPCC7942_RS02490,KEGG_pathway,map00053
2642,SYNPCC7942_RS02490,KEGG_pathway,map00071
2643,SYNPCC7942_RS02490,KEGG_pathway,map00280
2644,SYNPCC7942_RS02490,KEGG_pathway,map00310
2645,SYNPCC7942_RS02490,KEGG_pathway,map00330
2646,SYNPCC7942_RS02490,KEGG_pathway,map00340
2647,SYNPCC7942_RS02490,KEGG_pathway,map00380
2648,SYNPCC7942_RS02490,KEGG_pathway,map00410
2649,SYNPCC7942_RS02490,KEGG_pathway,map00561
2650,SYNPCC7942_RS02490,KEGG_pathway,map00620
2651,SYNPCC7942_RS02490,KEGG_pathway,map00625
2652,SYNPCC7942_RS02490,KEGG_pathway,map00903
2653,SYNPCC7942_RS02490,KEGG_pathway,map00981
2654,SYNPCC7942_RS02490,KEGG_pathway,map01100
2655,SYNPCC7942_RS02490,KEGG_pathway,map01110
2656,SYNPCC7942_RS02490,KEGG_pathway,map01120
2657,SYNPCC7942_RS02490,KEGG_pathway,map01130
2661,SYNPCC7942_RS02505,KEGG_pathway,map00740
2662,SYNPCC7942_RS02505,KEGG_pathway,map01100
2663,SYNPCC7942_RS02505,KEGG_pathway,map01110
2666,SYNPCC7942_RS02510,KEGG_pathway,map00190
2667,SYNPCC7942_RS02510,KEGG_pathway,map03018
2673,SYNPCC7942_RS02530,KEGG_pathway,map00051
2674,SYNPCC7942_RS02530,KEGG_pathway,map00520
2675,SYNPCC7942_RS02530,KEGG_pathway,map01100
2676,SYNPCC7942_RS02530,KEGG_pathway,map01110
2677,SYNPCC7942_RS02530,KEGG_pathway,map01130
2682,SYNPCC7942_RS02560,KEGG_pathway,map00860
2683,SYNPCC7942_RS02560,KEGG_pathway,map01100
2684,SYNPCC7942_RS02560,KEGG_pathway,map01110
2685,SYNPCC7942_RS02560,KEGG_pathway,map01120
2696,SYNPCC7942_RS02565,KEGG_pathway,map00010
2697,SYNPCC7942_RS02565,KEGG_pathway,map00030
2698,SYNPCC7942_RS02565,KEGG_pathway,map00051
2699,SYNPCC7942_RS02565,KEGG_pathway,map00680
2700,SYNPCC7942_RS02565,KEGG_pathway,map00710
2701,SYNPCC7942_RS02565,KEGG_pathway,map01100
2702,SYNPCC7942_RS02565,KEGG_pathway,map01110
2703,SYNPCC7942_RS02565,KEGG_pathway,map01120
2704,SYNPCC7942_RS02565,KEGG_pathway,map01130
2705,SYNPCC7942_RS02565,KEGG_pathway,map01200
2708,SYNPCC7942_RS02570,KEGG_pathway,map00240
2709,SYNPCC7942_RS02570,KEGG_pathway,map01100
2712,SYNPCC7942_RS02590,KEGG_pathway,map00270
2713,SYNPCC7942_RS02590,KEGG_pathway,map01100
2715,SYNPCC7942_RS02600,KEGG_pathway,map02010
2717,SYNPCC7942_RS02605,KEGG_pathway,map02010
2721,SYNPCC7942_RS02625,KEGG_pathway,map03410
2722,SYNPCC7942_RS02625,KEGG_pathway,map03430
2723,SYNPCC7942_RS02625,KEGG_pathway,map03440
2729,SYNPCC7942_RS02670,KEGG_pathway,map00400
2730,SYNPCC7942_RS02670,KEGG_pathway,map01100
2731,SYNPCC7942_RS02670,KEGG_pathway,map01110
2732,SYNPCC7942_RS02670,KEGG_pathway,map01130
2733,SYNPCC7942_RS02670,KEGG_pathway,map01230
2735,SYNPCC7942_RS02675,KEGG_pathway,map02010
2742,SYNPCC7942_RS02690,KEGG_pathway,map00030
2743,SYNPCC7942_RS02690,KEGG_pathway,map01100
2744,SYNPCC7942_RS02690,KEGG_pathway,map01110
2745,SYNPCC7942_RS02690,KEGG_pathway,map01120
2746,SYNPCC7942_RS02690,KEGG_pathway,map01130
2747,SYNPCC7942_RS02690,KEGG_pathway,map01200
2753,SYNPCC7942_RS02715,KEGG_pathway,map00250
2754,SYNPCC7942_RS02715,KEGG_pathway,map00520
2755,SYNPCC7942_RS02715,KEGG_pathway,map01100
2756,SYNPCC7942_RS02715,KEGG_pathway,map01130
2757,SYNPCC7942_RS02715,KEGG_pathway,map04931
2760,SYNPCC7942_RS02720,KEGG_pathway,map00195
2761,SYNPCC7942_RS02720,KEGG_pathway,map01100
2766,SYNPCC7942_RS02730,KEGG_pathway,map00061
2767,SYNPCC7942_RS02730,KEGG_pathway,map00780
2768,SYNPCC7942_RS02730,KEGG_pathway,map01100
2769,SYNPCC7942_RS02730,KEGG_pathway,map01212
2779,SYNPCC7942_RS02735,KEGG_pathway,map00030
2780,SYNPCC7942_RS02735,KEGG_pathway,map00710
2781,SYNPCC7942_RS02735,KEGG_pathway,map01051
2782,SYNPCC7942_RS02735,KEGG_pathway,map01100
2783,SYNPCC7942_RS02735,KEGG_pathway,map01110
2784,SYNPCC7942_RS02735,KEGG_pathway,map01120
2785,SYNPCC7942_RS02735,KEGG_pathway,map01130
2786,SYNPCC7942_RS02735,KEGG_pathway,map01200
2787,SYNPCC7942_RS02735,KEGG_pathway,map01230
2790,SYNPCC7942_RS02760,KEGG_pathway,map00785
2791,SYNPCC7942_RS02760,KEGG_pathway,map01100
2795,SYNPCC7942_RS02810,KEGG_pathway,map00520
2796,SYNPCC7942_RS02810,KEGG_pathway,map01100
2797,SYNPCC7942_RS02810,KEGG_pathway,map05111
2799,SYNPCC7942_RS02850,KEGG_pathway,map02010
2801,SYNPCC7942_RS02865,KEGG_pathway,map03420
2805,SYNPCC7942_RS02890,KEGG_pathway,map00240
2806,SYNPCC7942_RS02890,KEGG_pathway,map00330
2807,SYNPCC7942_RS02890,KEGG_pathway,map01100
2814,SYNPCC7942_RS02900,KEGG_pathway,map00230
2815,SYNPCC7942_RS02900,KEGG_pathway,map00240
2816,SYNPCC7942_RS02900,KEGG_pathway,map01100
2817,SYNPCC7942_RS02900,KEGG_pathway,map03030
2818,SYNPCC7942_RS02900,KEGG_pathway,map03430
2819,SYNPCC7942_RS02900,KEGG_pathway,map03440
2822,SYNPCC7942_RS02935,KEGG_pathway,map00730
2823,SYNPCC7942_RS02935,KEGG_pathway,map01100
2826,SYNPCC7942_RS02940,KEGG_pathway,map00520
2827,SYNPCC7942_RS02940,KEGG_pathway,map00561
2830,SYNPCC7942_RS02950,KEGG_pathway,map00550
2831,SYNPCC7942_RS02950,KEGG_pathway,map01501
2835,SYNPCC7942_RS02965,KEGG_pathway,map00860
2836,SYNPCC7942_RS02965,KEGG_pathway,map01100
2837,SYNPCC7942_RS02965,KEGG_pathway,map01110
2846,SYNPCC7942_RS02970,KEGG_pathway,map00030
2847,SYNPCC7942_RS02970,KEGG_pathway,map00710
2848,SYNPCC7942_RS02970,KEGG_pathway,map01100
2849,SYNPCC7942_RS02970,KEGG_pathway,map01110
2850,SYNPCC7942_RS02970,KEGG_pathway,map01120
2851,SYNPCC7942_RS02970,KEGG_pathway,map01130
2852,SYNPCC7942_RS02970,KEGG_pathway,map01200
2853,SYNPCC7942_RS02970,KEGG_pathway,map01230
2856,SYNPCC7942_RS02980,KEGG_pathway,map00230
2857,SYNPCC7942_RS02980,KEGG_pathway,map02025
2859,SYNPCC7942_RS03010,KEGG_pathway,map00970
2865,SYNPCC7942_RS03015,KEGG_pathway,map00230
2866,SYNPCC7942_RS03015,KEGG_pathway,map00670
2867,SYNPCC7942_RS03015,KEGG_pathway,map01100
2868,SYNPCC7942_RS03015,KEGG_pathway,map01110
2869,SYNPCC7942_RS03015,KEGG_pathway,map01130
2879,SYNPCC7942_RS03035,KEGG_pathway,map00010
2880,SYNPCC7942_RS03035,KEGG_pathway,map00030
2881,SYNPCC7942_RS03035,KEGG_pathway,map00051
2882,SYNPCC7942_RS03035,KEGG_pathway,map00052
2883,SYNPCC7942_RS03035,KEGG_pathway,map00680
2884,SYNPCC7942_RS03035,KEGG_pathway,map01100
2885,SYNPCC7942_RS03035,KEGG_pathway,map01110
2886,SYNPCC7942_RS03035,KEGG_pathway,map01120
2887,SYNPCC7942_RS03035,KEGG_pathway,map01130
2891,SYNPCC7942_RS03055,KEGG_pathway,map00130
2892,SYNPCC7942_RS03055,KEGG_pathway,map01100
2893,SYNPCC7942_RS03055,KEGG_pathway,map01110
2897,SYNPCC7942_RS03060,KEGG_pathway,map00130
2898,SYNPCC7942_RS03060,KEGG_pathway,map01100
2899,SYNPCC7942_RS03060,KEGG_pathway,map01110
2905,SYNPCC7942_RS03095,KEGG_pathway,map00500
2906,SYNPCC7942_RS03095,KEGG_pathway,map00520
2907,SYNPCC7942_RS03095,KEGG_pathway,map01100
2908,SYNPCC7942_RS03095,KEGG_pathway,map01110
2909,SYNPCC7942_RS03095,KEGG_pathway,map02026
2919,SYNPCC7942_RS03100,KEGG_pathway,map00030
2920,SYNPCC7942_RS03100,KEGG_pathway,map00040
2921,SYNPCC7942_RS03100,KEGG_pathway,map00710
2922,SYNPCC7942_RS03100,KEGG_pathway,map01100
2923,SYNPCC7942_RS03100,KEGG_pathway,map01110
2924,SYNPCC7942_RS03100,KEGG_pathway,map01120
2925,SYNPCC7942_RS03100,KEGG_pathway,map01130
2926,SYNPCC7942_RS03100,KEGG_pathway,map01200
2927,SYNPCC7942_RS03100,KEGG_pathway,map01230
2930,SYNPCC7942_RS03120,KEGG_pathway,map00270
2931,SYNPCC7942_RS03120,KEGG_pathway,map01100
2934,SYNPCC7942_RS03125,KEGG_pathway,map00190
2935,SYNPCC7942_RS03125,KEGG_pathway,map01100
2937,SYNPCC7942_RS03135,KEGG_pathway,map03430
2947,SYNPCC7942_RS03140,KEGG_pathway,map00020
2948,SYNPCC7942_RS03140,KEGG_pathway,map00630
2949,SYNPCC7942_RS03140,KEGG_pathway,map01100
2950,SYNPCC7942_RS03140,KEGG_pathway,map01110
2951,SYNPCC7942_RS03140,KEGG_pathway,map01120
2952,SYNPCC7942_RS03140,KEGG_pathway,map01130
2953,SYNPCC7942_RS03140,KEGG_pathway,map01200
2954,SYNPCC7942_RS03140,KEGG_pathway,map01210
2955,SYNPCC7942_RS03140,KEGG_pathway,map01230
2958,SYNPCC7942_RS03170,KEGG_pathway,map00270
2959,SYNPCC7942_RS03170,KEGG_pathway,map01100
2961,SYNPCC7942_RS03190,KEGG_pathway,map02010
2963,SYNPCC7942_RS03195,KEGG_pathway,map00450
2971,SYNPCC7942_RS03210,KEGG_pathway,map00290
2972,SYNPCC7942_RS03210,KEGG_pathway,map00770
2973,SYNPCC7942_RS03210,KEGG_pathway,map01100
2974,SYNPCC7942_RS03210,KEGG_pathway,map01110
2975,SYNPCC7942_RS03210,KEGG_pathway,map01130
2976,SYNPCC7942_RS03210,KEGG_pathway,map01210
2977,SYNPCC7942_RS03210,KEGG_pathway,map01230
2983,SYNPCC7942_RS03225,KEGG_pathway,map00270
2984,SYNPCC7942_RS03225,KEGG_pathway,map00330
2985,SYNPCC7942_RS03225,KEGG_pathway,map00410
2986,SYNPCC7942_RS03225,KEGG_pathway,map00480
2987,SYNPCC7942_RS03225,KEGG_pathway,map01100
2989,SYNPCC7942_RS03240,KEGG_pathway,map03010
2991,SYNPCC7942_RS03245,KEGG_pathway,map03010
2993,SYNPCC7942_RS03250,KEGG_pathway,map03010
2995,SYNPCC7942_RS03255,KEGG_pathway,map03010
2999,SYNPCC7942_RS03265,KEGG_pathway,map02024
3000,SYNPCC7942_RS03265,KEGG_pathway,map03060
3001,SYNPCC7942_RS03265,KEGG_pathway,map03070
3003,SYNPCC7942_RS03270,KEGG_pathway,map04213
3005,SYNPCC7942_RS03275,KEGG_pathway,map00620
3016,SYNPCC7942_RS03280,KEGG_pathway,map00010
3017,SYNPCC7942_RS03280,KEGG_pathway,map00680
3018,SYNPCC7942_RS03280,KEGG_pathway,map01100
3019,SYNPCC7942_RS03280,KEGG_pathway,map01110
3020,SYNPCC7942_RS03280,KEGG_pathway,map01120
3021,SYNPCC7942_RS03280,KEGG_pathway,map01130
3022,SYNPCC7942_RS03280,KEGG_pathway,map01200
3023,SYNPCC7942_RS03280,KEGG_pathway,map01230
3024,SYNPCC7942_RS03280,KEGG_pathway,map03018
3025,SYNPCC7942_RS03280,KEGG_pathway,map04066
3027,SYNPCC7942_RS03285,KEGG_pathway,map02010
3038,SYNPCC7942_RS03290,KEGG_pathway,map00020
3039,SYNPCC7942_RS03290,KEGG_pathway,map00190
3040,SYNPCC7942_RS03290,KEGG_pathway,map00650
3041,SYNPCC7942_RS03290,KEGG_pathway,map00720
3042,SYNPCC7942_RS03290,KEGG_pathway,map01100
3043,SYNPCC7942_RS03290,KEGG_pathway,map01110
3044,SYNPCC7942_RS03290,KEGG_pathway,map01120
3045,SYNPCC7942_RS03290,KEGG_pathway,map01130
3046,SYNPCC7942_RS03290,KEGG_pathway,map01200
3047,SYNPCC7942_RS03290,KEGG_pathway,map05134
3049,SYNPCC7942_RS03305,KEGG_pathway,map02020
3054,SYNPCC7942_RS03310,KEGG_pathway,map00860
3055,SYNPCC7942_RS03310,KEGG_pathway,map01100
3056,SYNPCC7942_RS03310,KEGG_pathway,map01110
3057,SYNPCC7942_RS03310,KEGG_pathway,map01120
3059,SYNPCC7942_RS03335,KEGG_pathway,map03440
3063,SYNPCC7942_RS03340,KEGG_pathway,map00906
3064,SYNPCC7942_RS03340,KEGG_pathway,map01100
3065,SYNPCC7942_RS03340,KEGG_pathway,map01110
3068,SYNPCC7942_RS03355,KEGG_pathway,map00195
3069,SYNPCC7942_RS03355,KEGG_pathway,map01100
3072,SYNPCC7942_RS03360,KEGG_pathway,map00195
3073,SYNPCC7942_RS03360,KEGG_pathway,map01100
3078,SYNPCC7942_RS03380,KEGG_pathway,map00400
3079,SYNPCC7942_RS03380,KEGG_pathway,map01100
3080,SYNPCC7942_RS03380,KEGG_pathway,map01110
3081,SYNPCC7942_RS03380,KEGG_pathway,map01230
3086,SYNPCC7942_RS03395,KEGG_pathway,map00230
3087,SYNPCC7942_RS03395,KEGG_pathway,map02025
3088,SYNPCC7942_RS03395,KEGG_pathway,map04113
3089,SYNPCC7942_RS03395,KEGG_pathway,map04213
3091,SYNPCC7942_RS03405,KEGG_pathway,map00330
3093,SYNPCC7942_RS03425,KEGG_pathway,map03410
3097,SYNPCC7942_RS03430,KEGG_pathway,map00240
3098,SYNPCC7942_RS03430,KEGG_pathway,map00250
3099,SYNPCC7942_RS03430,KEGG_pathway,map01100
3102,SYNPCC7942_RS03440,KEGG_pathway,map02026
3103,SYNPCC7942_RS03440,KEGG_pathway,map05111
3105,SYNPCC7942_RS03445,KEGG_pathway,map03410
3109,SYNPCC7942_RS03450,KEGG_pathway,map00860
3110,SYNPCC7942_RS03450,KEGG_pathway,map01100
3111,SYNPCC7942_RS03450,KEGG_pathway,map01110
3116,SYNPCC7942_RS03490,KEGG_pathway,map00900
3117,SYNPCC7942_RS03490,KEGG_pathway,map01100
3118,SYNPCC7942_RS03490,KEGG_pathway,map01110
3119,SYNPCC7942_RS03490,KEGG_pathway,map01130
3127,SYNPCC7942_RS03505,KEGG_pathway,map00061
3128,SYNPCC7942_RS03505,KEGG_pathway,map00333
3129,SYNPCC7942_RS03505,KEGG_pathway,map00780
3130,SYNPCC7942_RS03505,KEGG_pathway,map01040
3131,SYNPCC7942_RS03505,KEGG_pathway,map01100
3132,SYNPCC7942_RS03505,KEGG_pathway,map01130
3133,SYNPCC7942_RS03505,KEGG_pathway,map01212
3139,SYNPCC7942_RS03510,KEGG_pathway,map03018
3140,SYNPCC7942_RS03510,KEGG_pathway,map04212
3141,SYNPCC7942_RS03510,KEGG_pathway,map04940
3142,SYNPCC7942_RS03510,KEGG_pathway,map05134
3143,SYNPCC7942_RS03510,KEGG_pathway,map05152
3146,SYNPCC7942_RS03520,KEGG_pathway,map00680
3147,SYNPCC7942_RS03520,KEGG_pathway,map01120
3152,SYNPCC7942_RS03555,KEGG_pathway,map00630
3153,SYNPCC7942_RS03555,KEGG_pathway,map01100
3154,SYNPCC7942_RS03555,KEGG_pathway,map01110
3155,SYNPCC7942_RS03555,KEGG_pathway,map01130
3157,SYNPCC7942_RS03560,KEGG_pathway,map03010
3160,SYNPCC7942_RS03575,KEGG_pathway,map00195
3161,SYNPCC7942_RS03575,KEGG_pathway,map01100
3164,SYNPCC7942_RS03585,KEGG_pathway,map00195
3165,SYNPCC7942_RS03585,KEGG_pathway,map01100
3168,SYNPCC7942_RS03620,KEGG_pathway,map00860
3169,SYNPCC7942_RS03620,KEGG_pathway,map01100
3174,SYNPCC7942_RS03625,KEGG_pathway,map00310
3175,SYNPCC7942_RS03625,KEGG_pathway,map00960
3176,SYNPCC7942_RS03625,KEGG_pathway,map01100
3177,SYNPCC7942_RS03625,KEGG_pathway,map01110
3181,SYNPCC7942_RS03645,KEGG_pathway,map00240
3182,SYNPCC7942_RS03645,KEGG_pathway,map00250
3183,SYNPCC7942_RS03645,KEGG_pathway,map01100
3188,SYNPCC7942_RS03655,KEGG_pathway,map00900
3189,SYNPCC7942_RS03655,KEGG_pathway,map01100
3190,SYNPCC7942_RS03655,KEGG_pathway,map01110
3191,SYNPCC7942_RS03655,KEGG_pathway,map01130
3193,SYNPCC7942_RS03660,KEGG_pathway,map01503
3197,SYNPCC7942_RS03670,KEGG_pathway,map00520
3198,SYNPCC7942_RS03670,KEGG_pathway,map00550
3199,SYNPCC7942_RS03670,KEGG_pathway,map01100
3209,SYNPCC7942_RS04000,KEGG_pathway,map00480
3210,SYNPCC7942_RS04000,KEGG_pathway,map00980
3211,SYNPCC7942_RS04000,KEGG_pathway,map00982
3212,SYNPCC7942_RS04000,KEGG_pathway,map00983
3213,SYNPCC7942_RS04000,KEGG_pathway,map01524
3214,SYNPCC7942_RS04000,KEGG_pathway,map05200
3215,SYNPCC7942_RS04000,KEGG_pathway,map05204
3216,SYNPCC7942_RS04000,KEGG_pathway,map05225
3217,SYNPCC7942_RS04000,KEGG_pathway,map05418
3221,SYNPCC7942_RS04015,KEGG_pathway,map00130
3222,SYNPCC7942_RS04015,KEGG_pathway,map01100
3223,SYNPCC7942_RS04015,KEGG_pathway,map01110
3228,SYNPCC7942_RS04025,KEGG_pathway,map00900
3229,SYNPCC7942_RS04025,KEGG_pathway,map01100
3230,SYNPCC7942_RS04025,KEGG_pathway,map01110
3231,SYNPCC7942_RS04025,KEGG_pathway,map01130
3237,SYNPCC7942_RS04030,KEGG_pathway,map00670
3238,SYNPCC7942_RS04030,KEGG_pathway,map00720
3239,SYNPCC7942_RS04030,KEGG_pathway,map01100
3240,SYNPCC7942_RS04030,KEGG_pathway,map01120
3241,SYNPCC7942_RS04030,KEGG_pathway,map01200
3248,SYNPCC7942_RS04050,KEGG_pathway,map00620
3249,SYNPCC7942_RS04050,KEGG_pathway,map00680
3250,SYNPCC7942_RS04050,KEGG_pathway,map00720
3251,SYNPCC7942_RS04050,KEGG_pathway,map01100
3252,SYNPCC7942_RS04050,KEGG_pathway,map01120
3253,SYNPCC7942_RS04050,KEGG_pathway,map01200
3255,SYNPCC7942_RS04055,KEGG_pathway,map02010
3260,SYNPCC7942_RS04060,KEGG_pathway,map00340
3261,SYNPCC7942_RS04060,KEGG_pathway,map01100
3262,SYNPCC7942_RS04060,KEGG_pathway,map01110
3263,SYNPCC7942_RS04060,KEGG_pathway,map01230
3267,SYNPCC7942_RS04065,KEGG_pathway,map00550
3268,SYNPCC7942_RS04065,KEGG_pathway,map01100
3269,SYNPCC7942_RS04065,KEGG_pathway,map01501
3279,SYNPCC7942_RS04080,KEGG_pathway,map00480
3280,SYNPCC7942_RS04080,KEGG_pathway,map00980
3281,SYNPCC7942_RS04080,KEGG_pathway,map00982
3282,SYNPCC7942_RS04080,KEGG_pathway,map00983
3283,SYNPCC7942_RS04080,KEGG_pathway,map01524
3284,SYNPCC7942_RS04080,KEGG_pathway,map05200
3285,SYNPCC7942_RS04080,KEGG_pathway,map05204
3286,SYNPCC7942_RS04080,KEGG_pathway,map05225
3287,SYNPCC7942_RS04080,KEGG_pathway,map05418
3290,SYNPCC7942_RS04095,KEGG_pathway,map03013
3291,SYNPCC7942_RS04095,KEGG_pathway,map03018
3293,SYNPCC7942_RS04130,KEGG_pathway,map03440
3301,SYNPCC7942_RS04145,KEGG_pathway,map04013
